Id,DR,Codigo_Unidade,Nome_Unidade,Cod_Sistec,CNPJ,Polo,Unidades_Operacionais,Cat_Unid_Operacionais,Responsavel,Tel_Resp,Email_Resp,Chave_Imovel_DR,Nome_TipoUnidade,Cod_TipoUnidade,Endereco_Numero,Endereco_Logradouro,Endereco_Complemento,Endereco_CEP,Endereco_Bairro,Endereco_Cidade,Endereco_UF,Endereco_Vinculo,Data_Ocorrencia,Versao,MesAnoApuracao,Regional,Ativo
113,GO,9,CEP IPORÁ,691,3608475000404,1,1,0,HILDO JOSÉ DA SILVA FERRAZ,4699143571,SECOECO@HOTMAIL.COM,6916,fixa,1,480,AV. 24 DE OUTUBRO,NULL,76200000,SETOR CENTRAL,IPORÁ,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"GO  ",1
114,GO,10,CEP ITUMBIARA,589,3608475001397,1,1,0,GIULLIANA MACHADO MIRANDA,64999925454,GIULLIANA.MIRANDA@GO.SENAC.BR,935,fixa,1,90,RUA WALDOMIRO PEREIRA,NULL,75528395,ERNESTINA BORGES DE ANDRADE,ITUMBIARA,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"GO  ",1
115,GO,11,CEP CATALÃO,578,3608475001478,1,1,0,NIRLEIDE PEREIRA DOS SANTOS,64996476662,NIRLEIDESANTOS@HOTMAIL.COM,6908,fixa,1,157,RUA WAGNER ESTELITA CAMPOS,NULL,75701290,SETOR CENTRAL,CATALÃO,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"GO  ",1
116,GO,12,CEP CALDAS NOVAS,1550,3608475001800,1,1,0,VANESSA DA CUNHA AMARAL,6492915902,VANESSA.AMARAL.ADM@GMAIL.COM,6909,fixa,1,0,AV TIRADENTES,NULL,75690000,ESTÂNCIA ITANHANGA,CALDAS NOVAS,NULL,4,2021-10-08 02:36:01.133,1,09/2021,"GO  ",1
117,GO,13,CEP RIO VERDE,680,3608475001125,1,1,0,HÁDAMO FERREIRA DE SOUZA,6232815468,HADAMOFS@GMAIL.COM,89,fixa,1,154,RUA ILÍDIO LEÃO,PARTE B,75908760,VITÓRIA REGIA,RIO VERDE,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"GO  ",1
118,GO,14,CEP JATAÍ,1558,3608475000820,1,1,0,RODRIGO CABRAL DE CARVALHO,6481163958,RODRIGO.CABRAL@GO.SENAC.BR,132,fixa,1,1394,RUA ITARUMÃ ESQUINA COM A RUA SANTOS DUMONT,NULL,75804076,SETOR OESTE,JATAÍ,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"GO  ",1
119,GO,15,CEP LUZIÂNIA,1559,3608475000668,1,1,0,ANA CLAUDIA BESSA TIBERY TONELLI,6191241900,ANACLAUDIA@GO.SENAC.BR,6911,fixa,1,0,ALAMEDA SANTA MARIA AREA ESPECIAL N1,AREA ESPECIAL NM,72801020,SETOR AEROPORTO,LUZIÂNIA,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"GO  ",1
120,GO,16,CEP VILA REDENÇÃO,1535,3608475000315,1,1,0,CAROLINA MAIARA CORRÊA LIMA,62981395229,CAROLINAMAIARA@GMAIL.COM,6915,fixa,1,128,"AV C197, ESQUINA AV C198 E RUA C224",NULL,74270030,JARDIM AMÉRICA,GOIÂNIA,NULL,4,2021-10-08 02:36:01.133,1,09/2021,"GO  ",1
122,GO,18,CEP CERES,688,3608475001559,1,1,0,CRISTIANO SOARES DE SOUZA,62982404615,CRISTIANOSSOUZA@LIVE.COM,352,fixa,1,1240,AVENIDA BRASIL,PRAÇA CÍVICA,76300000,SETOR CENTRAL,CERES,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"GO  ",1
123,GO,19,CEP PORANGATU,568,3608475000900,1,1,0,CRISTIANO SOARES DE SOUZA,62982404615,CRISTIANOSSOUZA@LIVE.COM,6914,fixa,1,30,AVENIDA BRASÍLIA,ESQ. C/ RUA F-05,76550000,SETOR LESTE,PORANGATU,NULL,4,2021-10-08 02:36:01.133,1,09/2021,"GO  ",1
124,GO,20,CEP QUIRINÓPOLIS,700,3608475001206,1,1,0,HILDO JOSÉ DA SILVA FERRAZ,4699143569,SECOECO@HOTMAIL.COM,94,fixa,1,76,VIA LEOCÁDIO DE SOUZA REIS,NULL,75860000,ONÍCIO RESENDE,QUIRINÓPOLIS,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"GO  ",1
125,GO,21,CEP MINEIROS,703,3608475000749,1,1,0,HILDO JOSÉ DA SILVA FERRAZ,4699143570,SECOECO@HOTMAIL.COM,936,fixa,1,0,"PC CEL. MANOEL FRANCISCO VILELA, ESQ. C/RUA 14.",NULL,75830000,CENTRO,MINEIROS,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"GO  ",1
126,GO,22,CEP IPAMERI,706,3608475001630,1,1,0,HILDO JOSÉ DA SILVA FERRAZ,4699143571,SECOECO@HOTMAIL.COM,6920,fixa,1,0,R. GAL MASCARENHAS DE MORAIS C/ MIGUEL DAVID COSAC,NULL,75780000,SETOR CENTRAL,IPAMERI,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"GO  ",1
127,GO,23,CEP APARECIDA DE GOIÂNIA,1547,3608475001710,1,1,0,KARINA FAGUNDES BÁRBARA,6235244500,KARINA.FAGUNDES@GO.SENAC.BR,595,fixa,1,0,AV. DONA MARIA CARDOSO,NULL,74915520,JARDIM LUZ,APARECIDA DE GOIÂNIA,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"GO  ",1
128,GO,25,FACULDADE SENAC GOIÁS,0,3608475001982,1,4,0,MANOEL XAVIER FERREIRA FILHO,62999221550,MANOELXAVIER@UOL.COM.BR,995,fixa,1,1002,AVENIDA INDEPENDÊNCIA,NULL,74645010,SETOR LESTE VILA NOVA,GOIÂNIA,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"GO  ",1
89,DF,6,SENAC - CENTRO DE EDUCAÇÃO PROFISSIONAL SENAC PLANO PILOTO,738,3296968000600,1,1,0,MOACIR BOAVENTURA JÚNIOR,6199837995,MOACIR@SENACDF.COM.BR,307,fixa,1,0,SEUP/SUL EQS 703/903 CONJUNTO A,NULL,70310500,ASA SUL,BRASÍLIA,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"DF  ",1
90,DF,7,SENAC - CENTRO DE EDUCAÇÃO PROFISSIONAL SENAC JESSÉ FREIRE,760,3296968000367,1,1,0,OSNEY MONTEIRO CARVALHO,6199774823,OSNEYC@SENACDF.COM.BR,308,fixa,1,0,"SCS QUADRA 06 BLOCO A Nº 172 1º, 2º, 3º E 4º ANDAR",ED. JESSÉ FREIRE,70300500,ASA SUL,BRASÍLIA,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"DF  ",1
91,DF,8,SENAC - CENTRO DE EDUCAÇÃO PROFISSIONAL SENAC TAGUATINGA,791,3296968000286,1,1,0,LEDIR JÚNIOR DE ALMEIDA,6181751759,LEDIR.ALMEIDA@SENACDF.COM.BR,310,fixa,1,0,SETOR G NORTE AREA ESPECIAL 39,NULL,72130005,TAGUATINGA NORTE,TAGUATINGA,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"DF  ",1
92,DF,9,SENAC - CENTRO DE EDUCAÇÃO PROFISSIONAL SENAC PLANO PILOTO,12253,3296968000529,1,1,0,CELINA EURÍPEDES DE FARIA,6135521486,CELINAF@SENACDF.COM.BR,309,fixa,1,0,QNN 01 CONJUNTO D LOTES 04/06,NULL,72225014,CEILÂNDIA NORTE,CEILÂNDIA,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"DF  ",1
93,DF,10,SENAC - CENTRO DE EDUCAÇÃO PROFISSIONAL SENAC GAMA,12254,3296968000448,1,1,0,ELSON JOSÉ DA SILVA,61992905459,ELSONSS@SENACDF.COM.BR,317,fixa,1,7,QUADRA 5 CONJUNTO F,NULL,72410306,SETOR SUL,GAMA,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"DF  ",1
94,DF,11,SENAC -CENTRO DE EDUCAÇÃO PROFISSIONAL SENAC SOBRADINHO,777,3296968001177,0,1,0,PATRÍCIA COSTA OLIVEIRA SANTOS,6199064901,PATRICIA.COSTA@SENACDF.COM.BR,311,fixa,1,5,QUADRA 4 CONJUNTO E ÁREA ESPECIAL 5,NULL,73025045,SOBRADINHO,SOBRADINHO,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"DF  ",1
95,DF,12,SENAC -CENTRO DE EDUCAÇÃO PROFISSIONAL SENAC TECNOLOGIA DO TURISMO E HOSPITALIDADE,12252,3296968000790,0,2,0,APARECIDA VIEIRA LIMA DE OLIVEIRA,6135639188,CIDAVLIMA@GMAIL.COM,312,fixa,1,27,SCS QUADRA 5 BLOCO C LT. 27/28,NULL,70305000,ASA SUL,BRASÍLIA,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"DF  ",1
96,DF,15,SENAC - FACULDADE DE TECNOLOGIA E INOVAÇÃO SENAC-DF,0,3296968000871,0,4,0,LUIS AFONSO BERMUDEZ,6133447155,LUIS.BERMUDEZ@DF.SENAC.BR,425,fixa,1,0,SEPS 713/913 EDIFÍCIO CNC TRADE TÉRREO - ASA SUL,"ENTRADA SUL BLOCO E PAVIMENTOS 1º , 2º SUBSOLOS - 1º, 2º,3º E 4º ANDARES",70390135,ASA SUL,BRASÍLIA,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"DF  ",1
97,DF,24,CENTRO DE EDUCAÇÃO PROFISSIONAL SENAC AÇÕES MÓVEIS,32301,3296968001762,0,1,0,MARIA LUCILA LINS LAGO,61992659481,MARIALA@DF.SENAC.BR,346,fixa,1,0,SIA TRECHO 3 LOTES 625/695,BLOCO C COBERTURA,71200030,ZONA INDUSTRIAL (GUARÁ),BRASÍLIA,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"DF  ",1
18,AM,2,SENAC - CENTRO DE INFORMÁTICA MANOEL CATHARINO DOS SANTOS GOMES,2229,3965450000298,1,2,0,NAILSON ANDRADE DE SOUZA,9232165780,NAILSON.ANDRADE@AM.SENAC.BR,2,fixa,1,288,AVENIDA DARCY VARGAS,PRÓXIMO AO AMAZONAS SHOPPING,69050020,CHAPADA,MANAUS,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"AM  ",1
19,AM,3,SENAC - CEP - FERNANDO ALFREDO PEQUENO FRANCO,2392,3965450000379,1,1,0,LIDIANE PIRES LEÃO,9232157180,LIDIANE.LEAO@AM.SENAC.BR,3,fixa,1,410,RUA SALDANHA MARINHO,NULL,69040010,CENTRO,MANAUS,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"AM  ",1
20,AM,4,SENAC - CENTRO DE TURISMO E HOSPITALIDADE,12860,3965450001189,1,2,0,JANE THIENE TRINDADE DE ALMEIDA,9232157190,ALESSANDRA.RAMOS@AM.SENAC.BR,3,fixa,1,410,RUA SALDANHA MARINHO,NULL,69040010,CENTRO,MANAUS,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"AM  ",1
21,AM,5,SENAC - CEP - JOSÉ TADROS,12244,3965450000450,1,1,0,LAIS SILVA DE LIMA,9232166190,LAIS.LIMA@AM.SENAC.BR,5,fixa,1,863,RUA VISCONDE DE ITANHAEM,NULL,69090340,CIDADE NOVA I,MANAUS,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"AM  ",1
22,AM,6,SENAC - CEP- LÁZARO DA SILVA REIS,12245,3965450000530,0,1,0,FRANCISCO ROBSON NASCIMENTO GADELHA,9233611785,ROBSON@AM.SENAC.BR,6,fixa,1,612,RUA WALDEMAR VENTURA,NULL,69400000,SAO JOSE,MANACAPURU,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"AM  ",1
23,AM,7,SENAC - CEP - MOYSÉS BENARRÓS ISRAEL,12246,3965450000611,1,1,0,SONGE BARROS ADEGAS,9235212131,SONGE.ADEGAS@AM.SENAC.BR,7,fixa,1,2207,RUA  ADAMASTOR DE FIGUEIREDO,NULL,69100000,CENTRO,ITACOATIARA,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"AM  ",1
276,PI,1424,"SENAC - CEP JOSÉ ALVES DO NASCIMENTO ",12280,3778391000320,0,1,0,ANA VÍVIA FALCÃO DO CARMO VELOSO,8935211186,ANAVIVIA@PI.SENAC.BR,209,fixa,1,0,RUA GONCALVES FILHO,NULL,64800490,TIBERAO,FLORIANO,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"PI  ",1
277,PI,1426,SENAC - CEP GASPARINO FERREIRA DOS SANTOS,12279,3778391000591,0,1,0,ALOANA DE ARAÚJO GOMES NEGREIROS,8935821800,ALOANA@PI.SENAC.BR,208,fixa,1,1333,RUA CAPITAO NEWTON RUBEM,NULL,64770000,ALDEIA,SAO RAIMUNDO NONATO,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"PI  ",1
278,PI,1428,SENAC - CEP MIGUEL SADY,14510,3778391000249,1,1,0,MARINA ISRAEL MARQUES,8632289506,MARINA@PI.SENAC.BR,233,fixa,1,1111,AVENIDA CAMPOS SALES,NULL,64000300,CENTRO,TERESINA,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"PI  ",1
279,PI,1432,SENAC - SEVERINO RAMOS BRASIL,12281,3778391001644,0,1,0,GLAUCO HENRIQUE BEZERRA DE OLIVEIRA,8632289612,GLAUCOBEZERRA@PI.SENAC.BR,233,fixa,1,1111,AVENIDA CAMPOS SALES,NULL,64000300,CENTRO,TERESINA,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"PI  ",1
280,PI,3298,SENAC - CEP JOSÉ ALMIR DE SÁ,13314,3778391000672,0,1,0,JANAINA MORAES DA SILVA,8934222941,JANAINAMORAES@PI.SENAC.BR,5049,fixa,1,570,RUA MARCOS PARENTE,NULL,64600000,CENTRO,PICOS,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"PI  ",1
282,PI,3908,SENAC - CEP ANTONIO FERREIRA CAVALCANTE,43789,3778391001130,0,1,0,REGINA DE SOUSA RAMOS PAULINO,8935621889,REGINA@PI.SENAC.BR,5652,fixa,1,0,RUA MARIA NOGUEIRA DIOGENES,NULL,64900000,AEROPORTO,BOM JESUS,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"PI  ",1
283,PI,3950,SENAC - CEP AUDIR LAGES,44968,3778391001300,0,1,0,SAMARITANA SARAIVA DE SOUSA LOPES,8632289526,SAMARITANA@PI.SENAC.BR,5693,fixa,1,0,QUADRA 110,NULL,64025265,PARQUE PIAUI,TERESINA,NULL,3,2021-10-08 02:36:01.133,1,09/2021,"PI  ",1
284,PI,3967,SENAC - CEP JOSÉ OSÓRIO PIRES DA MOTA,44969,3778391001482,0,1,0,REGINA DE SOUSA RAMOS PAULINO,8632421200,REGINA@PI.SENAC.BR,5704,fixa,1,0,AVENIDA JUSCELINO KUBISTCHECK,NULL,64100000,MATADOURO,BARRAS,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"PI  ",1
285,PI,3972,SENAC - CEP GOVERNADOR ANTONIO DE ALMENDRA FREITAS NETO,45422,3778391001563,0,1,0,DALYNE MARIA ALVES FARIAS NUNES,8632641494,DALYNE@PI.SENAC.BR,5805,fixa,1,0,RUA GOVERNADOR PETRONIO PORTELA,NULL,64110000,CENTRO,JOSE DE FREITAS,NULL,3,2021-10-08 02:36:01.133,1,09/2021,"PI  ",1
286,PI,3975,SENAC - CEP FLORENTINO ALVES VERAS NETO,46418,3778391000400,0,1,0,ANA FLÁVIA MELO CARDOSO,8633223487,ANAFLAVIA@PI.SENAC.BR,5905,fixa,1,5845,AVENIDA LEONARDO DE CARVALHO CASTELO BRANCO,NULL,64206260,SÃO JUDAS TADEU,PARNAIBA,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"PI  ",1
287,PI,3976,SENAC - CENTRO DE IDIOMAS GOVERNADOR HUGO NAPOLEÃO,42459,3778391001059,0,1,0,CINARA SOARES AMORIM OLIVEIRA,8632289535,CINARASOARES@PI.SENAC.BR,5906,fixa,1,513,AVENIDA RAUL LOPES,NULL,64046010,NOIVOS,TERESINA,NULL,3,2021-10-08 02:36:01.133,1,09/2021,"PI  ",1
25,AM,11,SENAC - CEP - MATHEUS PENNA RIBEIRO,12674,3965450000700,1,1,0,JOCEMILDA DA SILVA VIANA,9235333129,JOCEMILDA.VIANA@AM.SENAC.BR,11,fixa,1,0,AV MASSARANDUBA,NULL,69151320,DJARD VIEIRA,PARINTINS,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"AM  ",1
26,AM,13,SENAC - CEP - LILI BENCHIMOL,13322,3965450000883,1,1,0,SILMARA MARTINS DE FREITAS,9733435438,SILMARA.FREITAS@AM.SENAC.BR,13,fixa,1,1037,RUA BOM JESUS,NULL,69470000,JERUSALEM,TEFÉ,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"AM  ",1
27,AM,14,SENAC - CEP - PROFESSOR JEFFERSON PERES,14336,3965450000964,1,1,0,ELIAS FERNANDO BARROS REIS,9735612479,ELIAS.REIS@AM.SENAC.BR,14,fixa,1,14,RUA 5 DE SETEMBRO,NULL,69460000,CENTRO,COARI,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"AM  ",1
28,AM,15,SENAC - FACULDADE DE TECNOLOGIA SENAC,0,3965450001006,0,4,0,FABIANA LUCENA OLIVEIRA,9232165751,FACULDADE@AM.SENAC.BR,15,fixa,1,11,RUA 10 DE JULHO,NULL,69010060,CENTRO,MANAUS,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"AM  ",1
483,SC,33,SENAC EAD,14009,03603739001824,1,1,0,ANDERSON MALGUEIRO,4833574197,EAD@SC.SENAC.BR,17,fixa,1,3,RUA TIRADENTES,NULL,88102040,KOBRASSOL,SÃO JOSÉ,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"SC  ",1
484,SC,34,SENAC CURITIBANOS,44093,03603739002472,1,1,0,ELIANE SANTANA LIZ SOUZA,4932415937,CURITIBANOS@SC.SENAC.BR,16,fixa,1,388,AVENIDA SALOMAO DE ALMEIDA,NULL,89520000,CENTRO,CURITIBANOS,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"SC  ",1
485,SC,35,SENAC PORTO UNIÃO,30666,03603739002553,1,1,0,ELIESER LOURENZZETTI,4235231516,PORTOUNIAO@SC.SENAC.BR,25,fixa,1,851,AV PRESIDENTE GETULIO VARGAS,NULL,89400000,CENTRO,PORTO UNIÃO,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"SC  ",1
44,BA,16,CENTRO DE EDUCAÇÃO HOTELEIRA PELOURINHO,12248,03682189000561,0,3,6,MISAEL BEIRAO SOUZA,7133033230,MISAEL.BEIRAO@BA.SENAC.BR,16,fixa,1,13,LARGO DO PELOURINHO,NULL,40026280,PELOURINHO,SALVADOR,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"BA  ",1
45,BA,26,CENTRO DE EDUCAÇÃO PROFISSIONAL CASA DO COMÉRCIO,30688,03682189001371,0,1,0,MAIBI SANTANA TEIXEIRA MARQUES,7134036242,MAIBI.TEIXEIRA@BA.SENAC.BR,26,fixa,1,1109,AVENIDA TANCREDO NEVES,7º ANDAR,41820021,CAMINHO DAS ÁRVORES,SALVADOR,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"BA  ",1
46,BA,28,CENTRO DE EDUCAÇÃO PROFISSIONAL AQUIDABÃ,2415,03682189000480,1,1,0,FARANI CRISTINA MAGALHÃES GAMA,7133829419,FARANI.GAMA@BA.SENAC.BR,28,fixa,1,403,LARGO DO AQUIDABAN,RUA DR J. J. SEABRA,40025380,BAIXA DOS SAPATEIROS,SALVADOR,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"BA  ",1
47,BA,29,CENTRO DE EDUCAÇÃO PROFISSIONAL FEIRA DE SANTANA,12249,03682189001614,1,1,0,MARIA ANGELICA DA SILVA DIAS,7599776995,ANGELICA.DIAS@BA.SENAC.BR,29,fixa,1,48,RUA DOMINGOS BARBOSA DE ARAÚJO,KALILANDIA,44001216,CENTRO,FEIRA DE SANTANA,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"BA  ",1
48,BA,30,CENTRO DE EDUCAÇÃO PROFISSIONAL CHILE,30688,03682189001371,0,1,0,MAIBI SANTANA TEIXEIRA MARQUES,7134036242,MAIBI.TEIXEIRA@BA.SENAC.BR,30,fixa,1,19,RUA CHILE,NULL,40020000,CENTRO,SALVADOR,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"BA  ",1
49,BA,31,CENTRO DE EDUCAÇÃO PROFISSIONAL CAMAÇARI,12247,03682189000723,1,1,0,DELMA RAQUEL DE ANDRADE SANTANA,71999131931,DELMINHA14@GMAIL.COM,31,fixa,1,0,RUA DO MIGRANTE,CASA DO TRABALHO,42800210,CENTRO,CAMAÇARI,NULL,3,2021-10-08 02:36:01.133,1,09/2021,"BA  ",1
50,BA,32,CENTRO DE EDUCAÇÃO PROFISSIONAL COMÉRCIO,45006,03682189000642,1,1,0,MARIANA CIRILO LANZA LEMOS,7131864000,MARIANA.LEMOS@BA.SENAC.BR,32,fixa,1,39,RUA MIGUEL CALMON,EDF. NELSON DE FARIA - 2º ANDAR,40015010,COMÉRCIO,SALVADOR,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"BA  ",1
51,BA,33,CENTRO DE EDUCAÇÃO PROFISSIONAL SÉ,12251,03682189000804,0,1,0,CARLA ALESSANDRA SPINOLA DA SILVA SANTOS,7133566954,CARLA.SPINOLA@BA.SENAC.BR,33,fixa,1,7,RUA DA MISERICÓRDIA,"ANEXO LJ 5 SL 101,201,301",40020200,CENTRO,SALVADOR,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"BA  ",1
52,BA,34,CENTRO DE EDUCAÇÃO PROFISSIONAL DE SANTO ANTONIO DE JESUS,43006,03682189001533,1,1,0,FERNANDA CERQUEIRA SOUZA,75999776971,FERNANDA.SOUZA@BA.SENAC.BR,34,fixa,1,96,RUA ROBERTO SANTOS,ITAGUARI SHOPPING CENTER 2º PISO LOJA 245,44572060,CENTRO,SANTO ANTÔNIO DE JESUS,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"BA  ",1
53,BA,35,CENTRO DE EDUCAÇÃO PROFISSIONAL VITÓRIA DA CONQUISTA,12250,03682189000308,1,1,0,GYGYANE CARLA FERRAZ DE OLIVEIRA,7734292301,GYGYANE.FERRAZ@BA.SENAC.BR,35,fixa,1,720,RUA SIFREDO PEDRAL SAMPAIO,NULL,45005302,ALTO MARON,VITÓRIA DA CONQUISTA,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"BA  ",1
54,BA,36,CENTRO DE EDUCAÇÃO PROFISSIONAL PORTO SEGURO,20220,03682189000995,1,1,0,NANCI PINHEIRO COSTA,7331627301,NANCI.COSTA@BA.SENAC.BR,36,fixa,1,0,RUA DOS CACAUEIROS,ANEXO LOT. TAPERAPUAN,45810000,CENTRO,PORTO SEGURO,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"BA  ",1
55,BA,37,CENTRO DE EDUCAÇÃO PROFISSIONAL DE ALAGOINHAS,44836,03682189001703,1,1,0,NAIARA SELMA RIOS LIMA DEIRO,7599776926,NAIARA.DEIRO@BA.SENAC.BR,37,fixa,1,48,TRAVESSA MANOEL VITORINO,NULL,48080140,TERESÓPOLIS,ALAGOINHAS,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"BA  ",1
56,BA,38,CENTRO DE EDUCAÇÃO PROFISSIONAL LAURO DE FREITAS,46243,03682189002009,0,1,0,ANDREA MIRANDA BONFIM SANTOS,71987357735,ANDREA.BONFIM@BA.SENAC.BR,38,fixa,1,298,RUA BISPO RENATO CONCEIÇÃO DA CUNHA,NULL,42703080,CENTRO,LAURO DE FREITAS,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"BA  ",1
57,BA,39,CENTRO DE EDUCAÇÃO HOTELEIRA CASA DO COMÉRCIO,2430,03682189000138,0,3,6,CRYSTIANE CARVALHO DE MATOS FERNANDEZ,71999130406,CRYSTIANE.MATOS@BA.SENAC.BR,39,fixa,1,1109,AVENIDA TANCREDO NEVES,NULL,41820021,CAMINHO DAS ÁRVORES,SALVADOR,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"BA  ",1
7133,AL,2,SENAC CEP CARLOS MILITO,1501,3692424001124,1,1,0,JOÃO EVERTON,8221227801,JOAO.FREIRE@AL.SENAC.BR,2,fixa,1,77,AV. PEDRO PAULINO,NULL,57025340,POÇO,MACEIÓ,NULL,2,2021-10-20 05:03:50.317,13,10/2021,"AL  ",1
7134,AL,3,SENAC CEP ARAPIRACA,12241,3692424000403,1,1,0,ROSELY ALVES,8235214582,ROSELY.SILVA@AL.SENAC.BR,3,fixa,1,69,RUA MANOEL FERREIRA BRITO,NULL,57306370,CAVACO,ARAPIRACA,NULL,1,2021-10-20 05:03:50.317,13,10/2021,"AL  ",1
35,AP,2,SENAC - CENTRO DE EDUCAÇÃO PROFISSIONAL (SANTANA),9997,3592977000214,1,1,0,JOSE IGUARASSU BEZERRA MONTEIRO,9632144101,IGUARASSU@AP.SENAC.BR,2,fixa,1,1150,RUA UBALDO FIGUEIRA,NULL,68925186,NOVA BRASILIA,SANTANA,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"AP  ",1
36,AP,5,SENAC - CENTRO DE EDUCAÇÃO PROFISSIONAL,2717,3592977000133,1,1,0,JOSE IGUARASSU BEZERRA MONTEIRO,9632144101,IGUARASSU@AP.SENAC.BR,5,fixa,1,1999,AV. HENRIQUE GALUCIO,NULL,68901255,SANTA RITA,MACAPÁ,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"AP  ",1
379,RN,10,SENAC CENTRO,2373,3640000000000,1,1,0,RANIERY CHRISTIANO DE QUEIROZ PIMENTA,8440051000,CENTRO@RN.SENAC.BR,10,fixa,1,295,AVENIDA MARECHAL FLORIANO PEIXOTO,NULL,59012500,TIROL,NATAL,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RN  ",1
380,RN,11,SENAC ALECRIM,12296,3640000000000,1,1,0,RANIERY CHRISTIANO DE QUEIROZ PIMENTA,8440051070,SENAC_ALECRIM@RN.SENAC.BR,11,fixa,1,556,AV. ALEXANDRINO DE ALENCAR,NULL,59030350,ALECRIM,NATAL,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"RN  ",1
381,RN,12,SENAC ZONA SUL,12661,3640000000000,0,1,0,RANIERY CHRISTIANO DE QUEIROZ PIMENTA,8440051088,ZONASUL@RN.SENAC.BR,12,fixa,1,1362,AVENIDA AYRTON SENNA,NULL,59088100,NEÓPOLIS,NATAL,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RN  ",1
382,RN,13,SENAC BARREIRA ROXA,12701,3640000000000,1,1,0,RANIERY CHRISTIANO DE QUEIROZ PIMENTA,8440051640,BARREIRAROXA@RN.SENAC.BR,13,fixa,1,0,AVENIDA SENADOR DINARTE MARIZ,VIA COSTEIRA,59090002,PARQUE DAS DUNAS,NATAL,NULL,4,2021-10-08 02:36:01.133,1,09/2021,"RN  ",1
383,RN,14,SENAC ZONA NORTE,12660,3640000000000,1,1,0,RANIERY CHRISTIANO DE QUEIROZ PIMENTA,8440051093,ZONANORTE@RN.SENAC.BR,14,fixa,1,2875,TRAVESSA MACAE,NULL,59110260,POTENGI,NATAL,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"RN  ",1
384,RN,20,SENAC MOSSORÓ,12664,3640000000000,1,1,0,RANIERY CHRISTIANO DE QUEIROZ PIMENTA,8433163560,MOSSORO@RN.SENAC.BR,20,fixa,1,867,RUA DR. JOÃO MARCELINO,NULL,59612200,NOVA BETÂNIA,MOSSORÓ,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"RN  ",1
